date,season,avgTemp,minTemp,maxTemp,rainfall,cost
20200413,청명,9.5,3.8,16.3,0,4421
20200414,청명,12.1,2.4,21.2,0,4421
20200415,청명,12.3,4.8,20.5,0,null
20200416,청명,13.2,5.6,20.2,0,4421
20200417,청명,11.7,8.9,15.4,14.1,4403
20200418,청명,12.3,8,18.1,0.7,null
20200419,청명,10.8,7.9,14.4,18.5,null
20200420,청명,11.5,8.1,16.4,0.5,4403
20200421,청명,9.2,5.2,14.1,0,4403
20200422,청명,7.5,4.2,11.8,0,4419
20200423,청명,8.7,3.4,14.5,0,4441
20200424,청명,10.3,3.1,16.3,0,4552
20200425,청명,14.1,6,21.2,0,null
20200426,청명,12.2,5.9,18.4,0.2,null
20200427,청명,11.5,4.8,18.1,0.1,4678
20200428,청명,13.2,4.5,20.5,0,4909
20200429,청명,15,7.3,22.9,0,5109
20200430,청명,17.2,7.4,24.6,0,null
20200501,곡우,21.1,14.9,27.5,0,null
20200502,곡우,20.7,16.9,25.4,0.4,null
20200503,곡우,18.4,15.8,21.8,13.4,null
20200504,곡우,19.1,13.5,26.2,0,5312
20200505,곡우,15.4,12,19.6,1.3,null
20200506,입하,17.8,11.4,25.6,0,5605
20200507,입하,17.1,10.4,23.6,0,6173
20200508,입하,17.2,9.5,23.6,3.7,6411
20200509,입하,15.8,13.5,18.3,33.7,null
20200510,입하,15.9,13.1,19.7,0.4,null
20200511,입하,18.3,12.5,24.6,0.3,4952
20200512,입하,16.6,11.9,21.9,0.2,4926
20200513,입하,16.3,9,23,0,4729
20200514,입하,18.9,10.9,26.1,0,4614
20200515,입하,16.1,14.5,19.2,18.2,4198
20200516,입하,17.4,14.5,21.7,0.5,null
20200517,입하,19.3,15.1,25.2,0,null
20200518,입하,18.1,14.1,23.2,16.6,4324
20200519,입하,13.7,10.8,17.3,8.7,4306
20200520,입하,13.9,8.9,19.6,0.4,4349
20200521,입하,15.6,9.7,21.3,0,4339
20200522,입하,16.9,12.6,22.2,0.1,4415
20200523,입하,18.3,12.7,24.2,0.1,null
20200524,입하,18.6,14.1,23.6,3.8,null
20200525,입하,17.8,14,22.4,0,4346
20200526,입하,18.4,14.2,24.5,0.4,4449
20200527,입하,18.5,13.4,24.5,0,4497
20200528,입하,18.3,12,24.9,0,4450
20200529,입하,19.4,12.8,26.3,0,4667
20200530,입하,20.4,14.1,26.8,0,null
20200531,입하,20.1,14.7,25.3,2.1,null
20200601,소만,20.8,15.8,26,0.3,4770
20200602,소만,19.5,13.4,25.4,0.5,4679
20200603,소만,22,16.9,27.5,0.2,4565
20200604,소만,24,18.8,29.9,0,4616
20200605,소만,23.1,18.6,29.3,0,4438
20200606,망종,21.9,17.6,27.7,0.6,null
20200607,망종,22,17.1,28.1,0,null
20200608,망종,24.1,17.1,31.4,0,4268
20200609,망종,25.6,18.3,32.9,0,4212
20200610,망종,25,19.8,32.1,11.8,4134
20200611,망종,24.5,20.8,29.9,10.8,4103
20200612,망종,23.3,20.3,27.6,11,4144
20200613,망종,24,20,28.8,18.3,null
20200614,망종,23.9,20.8,28.2,18.4,null
20200615,망종,23.3,18.1,28.8,0,4281
20200616,망종,23,17.7,28.9,0,4387
20200617,망종,22.1,17.3,27.1,1.1,4325
20200618,망종,19.9,17.8,22.4,18.6,4294
20200619,망종,21.9,17.9,27.4,1.2,4339
20200620,망종,22.4,18.3,27.5,0.1,null
20200621,망종,23.1,18.2,29.1,0.3,null
20200622,망종,24.1,17.5,31.1,0,4240
20200623,망종,24.4,18.8,30.3,0,4336
20200624,망종,22,20.2,24.6,19.1,4362
20200625,망종,21.6,19.8,23.8,3.8,4411
20200626,망종,22.9,19.4,27.6,0.3,4460
20200627,망종,23.6,19.4,29.1,0.1,null
20200628,망종,23.8,19.3,29.2,0,null
20200629,망종,21.6,18.7,25.5,39.2,4442
20200630,망종,20.8,18.5,23.8,27.9,4372
20200701,하지,20.8,17.6,25.3,1.1,4329
20200702,하지,22.4,17.4,27.9,0.2,4124
20200703,하지,21.1,18.4,24.3,5.3,4083
20200704,하지,21,18,25.2,0.5,null
20200705,하지,22.3,18.4,27,0.1,null
20200706,하지,23,19.2,27.4,4.9,4104
20200707,소서,24,20.9,28.5,0.1,4125
20200708,소서,24,19.8,29.3,0,4159
20200709,소서,24.3,20,29.2,0.6,4086
20200710,소서,23.6,21.4,27.2,32.2,4086
20200711,소서,24,21,28.1,1,null
20200712,소서,21.1,18.8,23.3,28.9,null
20200713,소서,19.4,18.1,21.2,83.2,4238
20200714,소서,19.6,18,21.6,8.7,4705
20200715,소서,20.1,17.8,23.5,3.3,4714
20200716,소서,21.9,17.7,27.3,0.7,4926
20200717,소서,22.8,18.4,28.5,0.5,4988
20200718,소서,22.7,18.9,26.9,0.3,null
20200719,소서,23.9,20.4,27,5.6,null
20200720,소서,25.2,22.4,28.8,8.4,5093
20200721,소서,24.9,21.6,29.4,3.8,5212
20200722,소서,22.7,21.4,24.8,30.6,5354
20200723,소서,21.6,20.2,23.5,72,5613
20200724,소서,21.3,19.4,23.6,24.2,5901
20200725,소서,22.3,20.2,25.6,8.2,null
20200726,소서,23.1,20.3,27.4,1.5,null
20200727,소서,22.7,20.8,25.3,11.7,5774
20200728,소서,23.4,21.5,26,13.2,5768
20200729,소서,23.8,22.3,25.8,33.5,5626
20200730,소서,24.2,22.2,27.5,32.7,5643
20200731,소서,25.9,22.3,30.6,3.9,5708
20200801,대서,26,23.3,30,9.8,null
20200802,대서,26.4,23.8,29.8,20,null
20200803,대서,26.3,23.9,29.3,25.1,5771
20200804,대서,26.9,23.8,31.3,13.3,5681
20200805,대서,26.5,24.3,29.5,18.4,5753
20200806,대서,25.4,23.4,28.1,27.8,5775
20200807,대서,23.9,22.4,26,43.8,5831
20200808,입추,23.8,22.4,25.5,64.8,null
20200809,입추,26.1,23.4,29.6,23.8,null
20200810,입추,25.8,23.8,29.1,31,6216
20200811,입추,25.8,23.7,29,32,6286
20200812,입추,27,24.2,31,4.2,6534
20200813,입추,28.1,24.9,32,0,7044
20200814,입추,28.4,25.4,31.9,0.5,7032
20200815,입추,28,24.9,31.8,8.5,null
20200816,입추,27.8,24,32.5,0,null
20200817,입추,27.7,24,32.6,0,null
20200818,입추,27.6,23.5,33,0,7051
20200819,입추,27.6,22.9,33.4,0,7322
20200820,입추,27.2,22.8,33,0.3,7928
20200821,입추,26.1,22.6,30.8,1.1,8150
20200822,입추,25.4,22.9,29.3,8.6,null
20200823,입추,25.7,22.1,30.8,1.1,null
20200824,입추,26.7,22,31.9,0,8416
20200825,입추,28.2,23.4,33.5,0.3,9317
20200826,입추,27.9,24.7,31.9,18.2,9398
20200827,입추,27.4,25,30.8,11.9,9494
20200828,입추,27.2,24.7,31.6,14.5,9699
20200829,입추,26.8,24.3,31,12.9,null
20200830,입추,26.7,24,31.5,6.8,null
20200831,입추,25.7,23.3,29.3,2.7,9748
20200901,처서,25.4,21.9,29.5,1.4,9594
20200902,처서,24.5,23.1,26.5,48.6,9428
20200903,처서,23.9,20.4,27.4,43.2,9067
20200904,처서,22.8,18.2,28.3,0.1,9348
20200905,처서,20.6,17.9,24.1,3.7,null
20200906,처서,20.1,17.9,22.8,14.1,null
20200907,처서,20.7,17.8,23.4,61.8,9657
20200908,백로,23.5,19.6,27.7,0.3,9738
20200909,백로,21.7,18.6,26.3,7.9,9980
20200910,백로,22.2,18.7,27.2,0.7,10160
20200911,백로,21,18.6,24.6,7.7,10356
20200912,백로,19.9,17.9,22.9,9.2,null
20200913,백로,20.2,17.3,24.7,1.2,null
20200914,백로,20.9,16.9,26.4,0,10480
20200915,백로,21.8,17.4,27.2,0,10839
20200916,백로,21.3,19.6,24.1,3.2,11241
20200917,백로,20.6,18.1,23.7,1.7,11476
20200918,백로,19.6,15.4,24.5,0.9,11600
20200919,백로,19.1,13.7,25.6,0.9,null
20200920,백로,18.3,12.9,25,0,null
20200921,백로,17.2,11.5,23.7,0,11682
20200922,백로,17.8,13.7,23.3,0,11876
20200923,백로,18.2,13.7,22.9,0.1,11633
20200924,백로,19.4,15.6,24.4,0.7,11954
20200925,백로,19.3,14.6,24.7,0.9,11728
20200926,백로,18.7,14.6,24.2,0.4,null
20200927,백로,18.5,13.6,24.4,0.2,null
20200928,백로,17.5,12.4,24.4,0,11828
20200929,백로,17.6,12,24.4,0,11883
20200930,백로,18.1,13.6,24.2,1.2,null
20201001,추분,18.3,13.8,23.8,0,null
20201002,추분,19.5,14.8,24.6,0.2,null
20201003,추분,19.6,16.8,24.2,2.7,null
20201004,추분,18.3,14,22.3,0.4,null
20201005,추분,14.1,8.7,19.7,0,11657
20201006,추분,13.8,8.2,20.3,0,10911
20201007,추분,15.8,10.1,21.8,0,10689
20201008,추분,16.6,11.8,22.1,0,10418
20201009,한로,16.7,11.4,22.3,0,null
20201010,한로,16.5,11.5,22,0,null
20201011,한로,16,11.3,21.4,0,null
20201012,한로,16.3,12,22.4,0,9761
20201013,한로,13.6,9,19.4,0,8658
20201014,한로,12.9,7.6,19.7,0,8341
20201015,한로,12.3,6.8,19.3,0,7568
20201016,한로,11.8,7,16.6,0,7211
20201017,한로,12.5,7.2,19.6,0.1,null
20201018,한로,12.5,5.9,20.4,0,null
20201019,한로,13.2,7.1,21.1,0,6521
20201020,한로,13.3,6.9,21.7,0,5870
20201021,한로,13.2,9.1,17.6,6.3,5555
20201022,한로,13.6,9.7,18.5,0.8,5250
20201023,한로,10.4,6.7,15.2,0,5243
20201024,한로,9.6,4.1,15.3,0,null
20201025,한로,12,5.3,19.6,0,null
20201026,한로,11.9,5.6,19.8,0,5209
20201027,한로,12.6,6.1,20.5,0,4956
20201028,한로,13.8,8.7,20,0,4755
20201029,한로,10.3,4,17.6,0,4635
20201030,한로,10.7,4,18.4,0,4387
20201031,한로,11.6,5.1,18.4,0,null
20201101,상강,12.5,10,14.5,3.4,null
20201102,상강,11.4,5.6,17,0.5,4283
20201103,상강,6.9,2.7,10.8,0.4,4149
20201104,상강,5.4,0.1,12.1,0,3994
20201105,상강,8.5,0.1,16.1,0,3684
20201106,상강,12.4,8.7,16.4,0,3534
20201107,상강,13.9,8.5,20.3,0,null
20201108,입동,10,4.7,16,0,null
20201109,입동,6.9,0.9,12.3,0,3482
20201110,입동,7.6,2,14,0,3224
20201111,입동,7.7,1.2,16.2,0,3371
20201112,입동,9.1,1.8,18.2,0,3328
20201113,입동,10.2,3.4,18.6,0,3269
20201114,입동,10.6,4.4,18.6,0,null
20201115,입동,11,5.1,18.6,0,null
20201116,입동,11.8,5.7,19,0,3016
20201117,입동,14.6,9.5,19.6,1.7,3086
20201118,입동,17.6,13.7,21,2.6,3037
20201119,입동,16.8,11.1,22,28,2966
20201120,입동,7.4,3.9,11.3,0,2991
20201121,입동,7.4,0.6,13,0.1,null
20201122,입동,8.2,5.3,10.6,2.2,null
20201123,입동,4.4,0.7,8.8,0,3097
20201124,입동,4.8,0.7,10.6,0,3080
20201125,입동,5.6,0.3,12,0,3080
20201126,입동,6.8,2.6,12.3,0.1,3166
20201127,입동,6.2,2.7,10.2,0,3050
20201128,입동,2.9,0.3,6.2,0,null
20201129,입동,2.4,-1.1,6.4,0,null
20201130,입동,2,-2.3,7.3,0,3039
20201201,소설,1.9,-3.7,8.5,0,2988
20201202,소설,3.4,-1,9.2,0,2957
20201203,소설,2.6,-1.3,7.6,0,3024
20201204,소설,1,-3.7,6.8,0,null
20201205,소설,2.2,-3.2,8.3,0.1,null
20201206,소설,3.5,-1.7,9.9,0,null
20201207,대설,4,-1,9.5,0,3004
20201208,대설,0.9,-3.1,6.1,0,2908
20201209,대설,1.5,-5.1,8.4,0,2877
20201210,대설,5.1,1.5,10.4,0,2958
20201211,대설,5.6,1.2,10.9,0,2948
20201212,대설,4.2,-0.7,8.8,0,null
20201213,대설,1.3,-3.2,7.3,1.9,null
20201214,대설,-4.2,-7.2,-1.1,0,2970
20201215,대설,-5.5,-9.4,-1.2,0,2928
20201216,대설,-5.3,-9.1,-0.8,0,2859
20201217,대설,-3.6,-9.3,2.4,0,2807
20201218,대설,0,-5,5.2,0.2,2855
20201219,대설,-2.8,-7,1.7,0,null
20201220,대설,-2.1,-6.9,3.8,0,null
20201221,대설,-0.5,-6.3,5.7,0,2791
20201222,대설,1.3,-3.9,7.6,0,2778
20201223,대설,3,-2.9,9,0,2722
20201224,대설,4.3,-0.2,9.4,0,2740
20201225,대설,0.6,-3.6,5.1,0.1,null
20201226,대설,1.6,-4,8.4,0,null
20201227,대설,3.6,-0.6,8.3,2.2,null
20201228,대설,4.6,-0.1,12.2,0.1,2755
20201229,대설,2.3,-2.1,8.8,1.8,2870
20201230,대설,-6.5,-9.3,-0.9,1.2,2790
20201231,대설,-6.1,-11.5,-1.2,0.2,2921
20210101,동지,-3,-8.7,1.9,0.2,null
20210102,동지,-2.5,-6.6,1.6,0,null
20210103,동지,-3,-7.3,1.3,0,null
20210104,동지,-1.7,-7.6,4.2,0,2936
20210105,동지,-2,-6.9,2.2,0.1,2953
20210106,소한,-5.1,-10.2,-0.4,0.9,2968
20210107,소한,-10.3,-14.3,-3.6,1.1,2976
20210108,소한,-11.9,-16.3,-7.1,0,2982
20210109,소한,-9.9,-15.5,-4.2,0.1,null
20210110,소한,-6.6,-13.4,-0.4,0,null
20210111,소한,-5.1,-9.2,-1.1,0,3019
20210112,소한,-2.5,-8.9,3.1,0.4,3019
20210113,소한,3.2,-4,10.1,0,3000
20210114,소한,3.2,-2.6,10.3,0,2999
20210115,소한,6.1,-1.1,13.5,0,2999
20210116,소한,-0.4,-4.3,4.7,0,null
20210117,소한,-3.3,-7.4,0.6,0.2,null
20210118,소한,-1.7,-6.2,3.9,1.5,3007
20210119,소한,-4.7,-9.9,1.4,0,3007
20210120,소한,-0.5,-8.4,8.6,0,3025
20210121,소한,4.9,-1.4,10.4,4.3,3025
20210122,소한,7,4.7,10,1.2,3054
20210123,소한,7.7,5.1,10.7,2.3,null
20210124,소한,6.7,2.5,11.9,0.1,null
20210125,소한,6.2,1.4,12.7,0,3065
20210126,소한,5.1,2.6,7.5,5.9,3065
20210127,소한,3.5,-0.4,8.6,0,3057
20210128,소한,-0.5,-5.9,6.7,1.1,3134
20210129,소한,-5.3,-8.6,-1.2,0.1,3246
20210130,소한,-0.2,-8,7.4,0.1,null
20210131,소한,3.5,-4.5,10.9,0.6,null
20210201,대한,6.9,2.4,11,8.1,3300
20210202,대한,-2,-4.8,3.8,0,3340
20210203,대한,-1.7,-7.5,3.5,0.8,3401
20210204,입춘,0,-4.4,4.3,0.8,3399
20210205,입춘,1.5,-5.1,7.8,0,3518
20210206,입춘,5.5,-1,11.7,0,null
20210207,입춘,5.7,0.3,11.4,0,null
20210208,입춘,-0.7,-3.7,3.2,0,3610
20210209,입춘,0,-5.9,6.3,0,3637
20210210,입춘,2.8,-3.6,9.5,0,3668
20210211,입춘,4.7,-1,11.2,0,null
20210212,입춘,6.1,0,15.2,0,null
20210213,입춘,6.6,-1.1,16.5,0,null
20210214,입춘,8.4,2.7,14.5,2,null
20210215,입춘,3.6,-2,8.6,0.6,3704
20210216,입춘,-1.8,-5.5,3.1,1.2,3704
20210217,입춘,-5.8,-7.6,-3.1,0.5,3704
20210218,입춘,-4.2,-8.6,0.2,0.1,3756
20210219,입춘,2.7,-6.1,10.1,0,3826
20210220,입춘,9.6,3,16.7,0,null
20210221,입춘,12.3,3.3,21.1,0,null
20210222,입춘,9.8,2.9,17.7,0,4172
20210223,입춘,2.7,-1.8,8.2,0,4331
20210224,입춘,3.3,-2.1,10.3,0,4449
